eventID,occurrenceID,measurementType,measurmenetTypeID,measurementValue,measurementUnit,measurementUnitID
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S07_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,6,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S07_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,61,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S07_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S08_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,8,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S08_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S08_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S08_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S08_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,67,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S09_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,8,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S09_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S09_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S09_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S10_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,14,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S10_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_HIGH,ARG_PMADRY_PESTE_RS_20191115_HIGH_S10_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,11,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,8,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_002,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_003,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,8,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,24,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,22,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,31,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S01_011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,15,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,16,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_002,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_003,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,28,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,9,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,31,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,6,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,20,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S02_012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,12,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_002,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_003,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,19,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,22,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,39,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,13,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S03_012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S04_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,38,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S04_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,16,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S04_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,35,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S04_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S04_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,8,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_002,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_003,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,21,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,33,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,25,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S05_011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S06_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,8,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S06_002,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S06_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,18,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S06_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,23,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S06_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S06_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S06_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S06_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,33,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S06_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,21,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S07_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,32,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S07_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,18,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S07_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S07_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S07_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,23,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S07_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,21,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,12,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_002,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,12,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,13,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,14,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,28,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,35,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S08_011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S09_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S09_002,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,12,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S09_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,32,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S09_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S09_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,16,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S09_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,19,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S09_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,29,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S10_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,27,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S10_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,34,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S10_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S10_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S10_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S10_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S10_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,14,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_LOW,ARG_PMADRY_PESTE_RS_20191115_LOW_S10_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_MID,ARG_PMADRY_PESTE_RS_20191115_MID_S01_001,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,156,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20191115_MID,ARG_PMADRY_PESTE_RS_20191115_MID_S01_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,76,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_MID,ARG_PMADRY_PESTE_RS_20191115_MID_S01_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_MID,ARG_PMADRY_PESTE_RS_20191115_MID_S01_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_MID,ARG_PMADRY_PESTE_RS_20191115_MID_S01_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,10,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_MID,ARG_PMADRY_PESTE_RS_20191115_MID_S01_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20191115_MID,ARG_PMADRY_PESTE_RS_20191115_MID_S01_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
